ds,y
2017/07/13,111.24
2017/07/14,113.87
2017/07/17,115.86
2017/07/18,119.11
2017/07/19,117.32
2017/07/20,115.52
2017/07/21,115.23
2017/07/24,115.1
2017/07/25,114.97
2017/07/26,114.54
2017/07/27,116.57
2017/07/28,121.82
2017/07/31,123.48
2017/08/01,125.88
2017/08/02,125.66
2017/08/03,125.39
2017/08/04,124.93
2017/08/07,122.96
2017/08/08,121.59
2017/08/09,121.73
2017/08/10,119.98
2017/08/11,119.27
2017/08/15,115.28
2017/08/16,115.87
2017/08/17,113.33
2017/08/18,113.98
2017/08/21,112.08
2017/08/22,110.63
2017/08/23,113.35
2017/08/24,114.06
2017/08/25,114.76
2017/08/28,114.45
2017/08/29,113.0
2017/08/30,113.32
2017/08/31,113.09
2017/09/05,114.32
2017/09/06,114.31
2017/09/07,114.25
2017/09/08,114.4
2017/09/11,113.86
2017/09/12,114.61
2017/09/13,115.51
2017/09/14,117.46
2017/09/15,117.18
2017/09/18,115.26
2017/09/19,115.91
2017/09/20,115.98
2017/09/21,115.14
2017/09/22,115.57
2017/09/25,115.3
2017/09/26,112.97
2017/09/27,111.52
2017/09/28,111.31
2017/09/29,111.81
2017/10/02,110.22
2017/10/03,109.21
2017/10/04,108.97
2017/10/05,107.97
2017/10/06,109.99
2017/10/09,109.64
2017/10/10,107.99
2017/10/11,108.0
2017/10/12,106.04
2017/10/13,105.99
2017/10/16,108.0
2017/10/17,105.73
2017/10/18,105.27
2017/10/19,106.68
2017/10/20,109.0
2017/10/23,107.57
2017/10/24,106.14
2017/10/25,107.0
2017/10/26,108.0
2017/10/27,107.84
2017/10/30,104.33
2017/10/31,102.61
2017/11/01,105.02
2017/11/02,104.73
2017/11/03,105.97
2017/11/06,106.76
2017/11/07,105.82
2017/11/08,105.96
2017/11/09,106.1
2017/11/10,106.01
2017/11/13,104.69
2017/11/14,104.87
2017/11/15,104.54
2017/11/16,104.5
2017/11/17,104.49
2017/11/20,104.41
2017/11/21,104.35
2017/11/22,102.47
2017/11/23,99.64
2017/11/24,101.82
2017/11/27,98.78
2017/11/28,98.39
2017/11/29,96.82
2017/11/30,97.65
2017/12/04,95.14
2017/12/05,94.28
2017/12/06,94.94
2017/12/07,91.96
2017/12/08,94.07
2017/12/11,93.03
2017/12/12,95.85
2017/12/13,96.13
2017/12/14,93.64
2017/12/15,93.76
2017/12/18,93.29
2017/12/19,91.38
2017/12/20,89.9
2017/12/21,89.93
2017/12/22,91.4
2017/12/26,90.65
2017/12/27,91.61
2017/12/28,91.75
2017/12/29,91.0
2018/01/01,90.3
2018/01/02,91.49
2018/01/03,92.15
2018/01/04,92.45
2018/01/05,93.38
2018/01/08,94.27
2018/01/09,92.83
2018/01/10,94.1
2018/01/11,91.83
2018/01/12,91.54
2018/01/15,90.77
2018/01/16,93.57
2018/01/17,94.02
2018/01/18,94.99
2018/01/19,96.01
2018/01/22,99.79
2018/01/23,99.95
2018/01/24,101.7
2018/01/25,100.48
2018/01/26,98.92
2018/01/29,99.05
2018/01/30,99.56
2018/01/31,98.78
2018/02/01,100.69
2018/02/02,97.99
2018/02/06,96.59
2018/02/07,99.13
2018/02/08,98.9
2018/02/09,98.63
2018/02/12,98.31
2018/02/13,99.0
