ds,y
2016/06/30,398.76
2016/07/04,400.31
2016/07/11,402.95
2016/07/12,404.59
2016/07/13,405.14
2016/07/14,417.56
2016/07/15,422.56
2016/07/18,432.55
2016/07/19,433.22
2016/07/20,442.61
2016/07/21,437.45
2016/07/22,435.77
2016/07/25,413.99
2016/07/26,401.55
2016/07/27,413.5
2016/07/28,433.86
2016/07/29,436.88
2016/08/01,432.34
2016/08/02,432.85
2016/08/03,434.83
2016/08/04,435.3
2016/08/05,435.41
2016/08/08,433.98
2016/08/09,430.39
2016/08/10,430.38
2016/08/11,432.96
2016/08/12,448.41
2016/08/15,445.22
2016/08/16,445.15
2016/08/17,449.46
2016/08/18,456.07
2016/08/19,473.83
2016/08/22,462.89
2016/08/23,468.89
2016/08/24,463.33
2016/08/25,468.49
2016/08/26,491.91
2016/08/29,502.5
2016/08/30,496.47
2016/08/31,490.8
2016/09/01,491.48
2016/09/02,505.58
2016/09/05,503.78
2016/09/06,517.68
2016/09/07,519.57
2016/09/08,538.31
2016/09/09,534.97
2016/09/15,515.07
2016/09/16,507.5
2016/09/19,517.71
2016/09/20,514.57
2016/09/21,515.2
2016/09/22,540.96
2016/09/23,568.0
2016/09/26,562.9
2016/09/27,578.94
2016/09/28,579.25
2016/09/29,581.99
2016/09/30,577.64
2016/10/03,563.74
2016/10/04,555.78
2016/10/05,560.5
2016/10/06,588.52
2016/10/07,580.29
2016/10/10,583.41
2016/10/13,573.1
2016/10/14,572.87
2016/10/17,579.72
2016/10/18,577.76
2016/10/19,564.32
2016/10/20,536.22
2016/10/21,523.04
2016/10/24,522.21
2016/10/25,520.23
2016/10/26,511.2
2016/10/27,535.82
2016/10/28,554.24
2016/10/31,546.82
2016/11/01,539.18
2016/11/02,536.67
2016/11/03,542.87
2016/11/04,523.28
2016/11/07,536.83
2016/11/08,535.82
2016/11/09,539.17
2016/11/10,536.04
2016/11/11,537.82
2016/11/14,531.82
2016/11/15,521.73
2016/11/16,536.09
2016/11/17,530.71
2016/11/18,526.91
2016/11/21,528.49
2016/11/22,531.16
2016/11/23,532.36
2016/11/24,532.32
2016/11/25,528.88
2016/11/28,528.51
2016/11/29,529.67
2016/11/30,524.33
2016/12/01,515.41
2016/12/02,524.78
2016/12/05,524.88
2016/12/06,521.68
2016/12/07,528.72
2016/12/08,531.89
2016/12/09,558.45
2016/12/13,570.78
2016/12/14,599.31
2016/12/15,586.99
2016/12/16,610.43
2016/12/19,625.24
2016/12/20,620.14
2016/12/21,635.24
2016/12/22,627.12
2016/12/23,628.82
2016/12/26,622.73
2016/12/27,612.82
2016/12/28,638.88
2016/12/29,635.9
2016/12/30,628.38
2017/01/02,623.44
2017/01/03,618.59
2017/01/04,622.51
2017/01/05,630.22
2017/01/06,635.05
2017/01/09,636.94
2017/01/10,631.52
2017/01/11,628.64
2017/01/12,624.17
2017/01/13,640.2
2017/01/16,672.21
2017/01/17,689.48
2017/01/18,723.5
2017/01/19,694.06
2017/01/20,703.04
2017/01/23,697.33
2017/01/24,701.47
2017/01/25,700.01
2017/01/26,693.47
2017/01/27,708.35
2017/01/30,709.08
2017/01/31,711.59
2017/02/01,713.19
2017/02/02,710.64
2017/02/03,714.82
2017/02/06,716.4
2017/02/07,711.04
2017/02/08,711.19
2017/02/09,715.64
2017/02/10,709.96
2017/02/13,706.69
2017/02/14,692.6
2017/02/15,680.43
2017/02/16,682.93
2017/02/17,687.05
2017/02/20,703.37
2017/02/21,710.17
2017/02/22,700.5
2017/02/23,696.76
2017/02/24,701.52
2017/02/27,701.75
2017/02/28,695.71
2017/03/01,696.38
2017/03/02,675.45
2017/03/03,671.68
2017/03/06,667.13
2017/03/07,662.85
2017/03/08,649.96
2017/03/09,651.25
2017/03/10,665.83
2017/03/13,663.19
2017/03/14,656.53
2017/03/15,665.0
2017/03/16,665.85
2017/03/17,656.19
2017/03/20,655.36
2017/03/21,645.09
2017/03/22,647.5
2017/03/24,637.58
2017/03/27,617.24
2017/03/28,619.97
2017/03/29,616.83
2017/03/30,610.0
2017/03/31,608.22
2017/04/03,604.97
2017/04/04,600.72
2017/04/05,620.26
2017/04/06,646.64
2017/04/07,661.63
2017/04/10,664.66
2017/04/11,662.31
2017/04/12,658.0
2017/04/13,657.0
2017/04/14,659.93
2017/04/17,686.41
2017/04/18,720.73
2017/04/19,756.76
2017/04/20,794.59
2017/04/21,834.31
2017/04/24,875.65
2017/04/25,864.13
2017/04/26,841.9
2017/04/27,848.4
2017/04/28,855.24
2017/05/02,859.46
2017/05/03,860.58
2017/05/04,888.04
2017/05/05,880.99
2017/05/08,889.88
2017/05/09,881.51
2017/05/10,871.13
2017/05/11,870.0
2017/05/12,840.03
2017/05/15,819.55
2017/05/16,797.68
2017/05/17,814.66
2017/05/18,836.52
2017/05/19,844.68
2017/05/22,850.47
2017/05/23,891.83
2017/05/24,903.91
2017/05/25,882.91
2017/05/26,871.09
2017/05/29,848.76
2017/05/30,827.96
2017/05/31,869.35
2017/06/01,887.19
2017/06/02,889.52
2017/06/05,878.18
2017/06/06,873.82
2017/06/07,832.46
2017/06/08,823.32
2017/06/09,804.35
2017/06/12,802.57
2017/06/13,795.94
2017/06/14,770.03
2017/06/15,731.55
2017/06/16,764.34
2017/06/19,776.43
2017/06/20,790.43
2017/06/21,780.36
2017/06/22,745.9
2017/06/29,774.55
2017/06/30,736.22
2017/07/03,721.99
2017/07/04,721.0
2017/07/05,739.27
2017/07/06,702.31
2017/07/07,667.2
2017/07/10,651.52
2017/07/11,644.87
2017/07/12,642.15
2017/07/13,659.6
2017/07/14,671.54
2017/07/17,667.19
2017/07/18,653.68
2017/07/19,650.66
2017/07/20,646.74
2017/07/21,638.05
2017/07/24,636.45
2017/07/25,608.79
2017/07/26,623.6
2017/07/27,619.75
2017/07/28,619.07
2017/07/31,622.62
2017/08/01,622.52
2017/08/02,609.2
2017/08/03,580.77
2017/08/04,574.42
2017/08/07,569.91
2017/08/08,551.29
2017/08/09,523.73
2017/08/10,505.5
2017/08/11,486.67
2017/08/15,466.2
2017/08/16,445.07
2017/08/17,456.33
2017/08/18,479.0
2017/08/21,477.72
2017/08/22,475.53
2017/08/23,475.0
2017/08/24,468.33
2017/08/25,455.18
2017/08/28,448.77
2017/08/29,470.24
2017/08/30,464.49
2017/08/31,459.04
2017/09/05,455.22
2017/09/06,456.38
2017/09/07,449.64
2017/09/08,461.33
2017/09/11,467.83
2017/09/12,461.12
2017/09/13,449.33
2017/09/14,436.74
2017/09/15,455.59
2017/09/18,458.36
2017/09/19,455.19
2017/09/20,457.62
2017/09/21,462.01
2017/09/22,458.36
2017/09/25,460.54
2017/09/26,457.67
2017/09/27,455.43
2017/09/28,462.82
2017/09/29,458.97
2017/10/02,462.55
2017/10/03,476.43
2017/10/04,475.78
2017/10/05,471.22
2017/10/06,480.64
2017/10/09,468.47
2017/10/10,452.86
2017/10/11,475.3
2017/10/12,499.06
2017/10/13,506.82
2017/10/16,520.56
2017/10/17,509.58
2017/10/18,496.44
2017/10/19,488.83
2017/10/20,500.28
2017/10/23,505.89
2017/10/24,511.25
2017/10/25,500.13
2017/10/26,510.37
2017/10/27,528.9
2017/10/30,526.95
2017/10/31,524.02
2017/11/01,518.33
2017/11/02,544.24
2017/11/03,561.4
2017/11/06,566.6
2017/11/07,544.49
2017/11/08,537.86
2017/11/09,524.75
2017/11/10,523.71
2017/11/13,520.15
2017/11/14,519.4
2017/11/15,511.68
2017/11/16,508.24
2017/11/17,509.12
2017/11/20,509.01
2017/11/21,509.98
2017/11/22,497.43
2017/11/23,480.26
2017/11/24,479.4
2017/11/27,480.4
2017/11/28,504.42
2017/11/29,522.32
2017/11/30,520.27
2017/12/04,509.4
2017/12/05,501.55
2017/12/06,477.16
2017/12/07,471.4
2017/12/08,487.81
2017/12/11,470.23
2017/12/12,472.35
2017/12/13,471.81
2017/12/14,468.96
2017/12/15,471.11
2017/12/18,479.54
2017/12/19,482.22
2017/12/20,480.69
2017/12/21,500.9
2017/12/22,501.17
2017/12/26,497.77
2017/12/27,486.98
2017/12/28,495.69
2017/12/29,492.09
2018/01/01,496.08
2018/01/02,511.41
2018/01/03,523.78
2018/01/04,508.56
2018/01/05,510.86
2018/01/08,507.77
2018/01/09,500.66
2018/01/10,508.57
2018/01/11,500.33
2018/01/12,500.27
2018/01/15,507.41
2018/01/16,532.45
2018/01/17,539.41
2018/01/18,528.31
2018/01/19,531.33
2018/01/22,525.65
2018/01/23,520.92
2018/01/24,523.54
2018/01/25,519.44
2018/01/26,518.93
2018/01/29,515.86
2018/01/30,519.76
2018/01/31,519.16
2018/02/01,519.81
2018/02/02,513.78
2018/02/06,508.53
2018/02/07,498.15
2018/02/08,495.57
2018/02/09,490.97
2018/02/12,480.08
2018/02/13,490.73
