ds,y
2016/01/15,103.6
2016/01/18,101.08
2016/01/19,106.1
2016/01/20,105.0
2016/01/21,107.4
2016/01/22,112.05
2016/01/25,113.86
2016/01/26,111.97
2016/01/27,112.48
2016/01/28,116.24
2016/01/29,116.81
2016/02/01,117.71
2016/02/02,114.46
2016/02/03,115.01
2016/02/04,118.47
2016/02/08,118.65
2016/02/09,117.5
2016/02/10,114.78
2016/02/11,112.62
2016/02/12,112.9
2016/02/15,118.29
2016/02/16,118.11
2016/02/17,117.1
2016/02/18,116.64
2016/02/19,114.23
2016/02/22,113.98
2016/02/23,115.2
2016/02/24,114.46
2016/02/25,114.26
2016/02/26,116.49
2016/02/29,115.89
2016/03/01,117.43
2016/03/02,117.33
2016/03/03,117.42
2016/03/04,118.7
2016/03/07,123.2
2016/03/08,124.33
2016/03/09,124.6
2016/03/10,123.95
2016/03/11,125.18
2016/03/14,122.21
2016/03/15,120.02
2016/03/16,122.71
2016/03/17,125.06
2016/03/18,129.48
2016/03/21,128.79
2016/03/22,129.12
2016/03/24,127.52
2016/03/25,129.33
2016/03/28,129.64
2016/03/29,128.87
2016/03/30,128.66
2016/03/31,128.12
2016/04/01,128.99
2016/04/04,129.13
2016/04/05,127.64
2016/04/06,129.16
2016/04/07,128.37
2016/04/08,128.92
2016/04/11,128.98
2016/04/12,129.6
2016/04/13,130.39
2016/04/14,129.89
2016/04/15,128.8
2016/04/18,127.44
2016/04/19,127.68
2016/04/20,128.14
2016/04/21,133.68
2016/04/22,139.27
2016/04/25,144.09
2016/04/26,143.82
2016/04/27,148.66
2016/04/28,145.69
2016/04/29,146.18
2016/05/02,144.11
2016/05/03,145.29
2016/05/04,145.18
2016/05/05,148.54
2016/05/06,146.29
2016/05/09,146.14
2016/05/10,144.23
2016/05/11,143.82
2016/05/12,145.85
2016/05/13,144.64
2016/05/16,145.73
2016/05/17,148.14
2016/05/18,148.04
2016/05/19,149.16
2016/05/20,154.81
2016/05/23,155.24
2016/05/24,154.0
2016/05/25,154.4
2016/05/26,154.25
2016/05/27,155.38
2016/05/30,154.34
2016/05/31,149.19
2016/06/01,154.1
2016/06/02,155.83
2016/06/03,156.26
2016/06/06,158.03
2016/06/07,164.14
2016/06/08,163.14
2016/06/09,164.22
2016/06/10,163.44
2016/06/13,164.4
2016/06/14,164.91
2016/06/15,166.53
2016/06/16,162.97
2016/06/17,159.48
2016/06/20,162.32
2016/06/21,161.95
2016/06/22,161.24
2016/06/23,161.5
2016/06/24,155.48
2016/06/27,154.05
2016/06/28,154.15
2016/06/29,156.98
2016/06/30,155.05
2016/07/04,157.95
2016/07/11,160.76
2016/07/12,168.77
2016/07/13,171.45
2016/07/14,169.73
2016/07/15,169.27
2016/07/18,169.33
2016/07/19,168.6
2016/07/20,167.7
2016/07/21,168.05
2016/07/22,164.82
2016/07/25,161.5
2016/07/26,161.21
2016/07/27,161.48
2016/07/28,158.59
2016/07/29,157.18
2016/08/01,159.02
2016/08/02,156.51
2016/08/03,154.18
2016/08/04,155.58
2016/08/05,156.52
2016/08/08,155.84
2016/08/09,158.27
2016/08/10,158.5
2016/08/11,160.42
2016/08/12,164.24
2016/08/15,166.92
2016/08/16,166.94
2016/08/17,166.38
2016/08/18,167.21
2016/08/19,167.96
2016/08/22,167.16
2016/08/23,165.92
2016/08/24,163.76
2016/08/25,163.65
2016/08/26,164.73
2016/08/29,163.82
2016/08/30,164.16
2016/08/31,164.02
2016/09/01,163.18
2016/09/02,162.05
2016/09/05,163.0
2016/09/06,160.31
2016/09/07,160.12
2016/09/08,161.04
2016/09/09,159.69
2016/09/15,158.77
2016/09/16,160.89
2016/09/19,160.61
2016/09/20,160.05
2016/09/21,159.37
2016/09/22,159.87
2016/09/23,159.03
2016/09/26,159.46
2016/09/27,159.99
2016/09/28,158.69
2016/09/29,163.26
2016/09/30,163.67
2016/10/03,163.59
2016/10/04,164.03
2016/10/05,159.56
2016/10/06,159.29
2016/10/07,157.49
2016/10/10,156.48
2016/10/13,156.86
2016/10/14,156.56
2016/10/17,154.92
2016/10/18,154.93
2016/10/19,154.99
2016/10/20,162.05
2016/10/21,160.12
2016/10/24,157.59
2016/10/25,155.56
2016/10/26,153.84
2016/10/27,150.08
2016/10/28,148.38
2016/10/31,148.57
2016/11/01,155.57
2016/11/02,154.06
2016/11/03,154.08
2016/11/04,153.99
2016/11/07,155.21
2016/11/08,155.9
2016/11/09,154.91
2016/11/10,156.8
2016/11/11,156.83
2016/11/14,153.01
2016/11/15,153.94
2016/11/16,154.46
2016/11/17,153.66
2016/11/18,153.97
2016/11/21,154.99
2016/11/22,156.94
2016/11/23,158.82
2016/11/24,159.93
2016/11/25,160.07
2016/11/28,157.52
2016/11/29,155.89
2016/11/30,153.25
2016/12/01,160.11
2016/12/02,159.34
2016/12/05,165.22
2016/12/06,164.35
