ds,y
5/29/2017,1477.14 
5/30/2017,1527.23 
5/31/2017,1469.73 
6/1/2017,1455.40 
6/2/2017,1520.34 
6/5/2017,1530.98 
6/6/2017,1532.81 
6/7/2017,1531.02 
6/8/2017,1526.86 
6/9/2017,1464.49 
6/12/2017,1457.85 
6/13/2017,1429.70 
6/14/2017,1411.64 
6/15/2017,1395.05 
6/16/2017,1352.75 
6/19/2017,1289.98 
6/20/2017,1336.04 
6/21/2017,1399.07 
6/22/2017,1374.43 
6/29/2017,1374.44 
6/30/2017,1305.72 
7/3/2017,1341.06 
7/4/2017,1298.47 
7/5/2017,1270.77 
7/6/2017,1304.67 
7/7/2017,1344.23 
7/10/2017,1281.58 
7/11/2017,1287.42 
7/12/2017,1298.41 
7/13/2017,1329.12 
7/14/2017,1331.96 
7/17/2017,1349.82 
7/18/2017,1335.86 
7/19/2017,1312.53 
7/20/2017,1351.52 
7/21/2017,1368.66 
7/24/2017,1366.54 
7/25/2017,1374.80 
7/26/2017,1361.99 
7/27/2017,1351.72 
7/28/2017,1372.32 
7/31/2017,1397.37 
8/1/2017,1372.71 
8/2/2017,1370.66 
8/3/2017,1356.65 
8/4/2017,1353.37 
8/7/2017,1351.20 
8/8/2017,1366.14 
8/9/2017,1347.97 
8/10/2017,1343.47 
8/11/2017,1318.36 
8/15/2017,1309.88 
8/16/2017,1284.44 
8/17/2017,1258.79 
8/18/2017,1240.26 
8/21/2017,1220.93 
8/22/2017,1223.41 
8/23/2017,1173.15 
